logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	significant_logFC_1	significant_logFC_2	significant_logFC_3
-0.42628293800164	8.7010121496595	-1.64823548889987	0.106621270273874	0.895409611878479	-4.25425879152782	PLEKHF1	no	no	no
0.546303071359411	8.00355009893148	1.64806880549833	0.106655628817996	0.895409611878479	-4.25441439542166	DAAM1	no	no	no
-0.454703805554307	8.45358616602319	-1.64793471868927	0.106683274801009	0.895409611878479	-4.25453955993163	ADAP1	no	no	no
-1.02841027414482	11.4831698944363	-1.64731115723601	0.106811917796416	0.895409611878479	-4.25512151756027	MEST	no	no	no
-0.484062192403926	6.9951824518819	-1.64718690120133	0.106837567468447	0.895409611878479	-4.25523746138064	FAH	no	no	no
-0.522086988540572	10.6106757186457	-1.64574227826159	0.107136146188916	0.895409611878479	-4.25658491095905	FMR1	no	no	no
-0.505136468861578	7.42681523820961	-1.64421997264746	0.107451520781271	0.895409611878479	-4.25800375318384	PTPN12	no	no	no
-0.360198605012522	9.84188321411898	-1.64313323415097	0.107677124681858	0.895409611878479	-4.25901596291872	RAC1	no	no	no
-1.29871411382742	8.77294778276575	-1.6422533011192	0.10786008069821	0.895409611878479	-4.25983514168105	SLC44A4	no	no	no
-0.595140005874032	8.15448225297646	-1.64156203861729	0.108003986896513	0.895409611878479	-4.26047842020639	SERPINA1	no	no	no
-0.853543968968137	9.18580090181315	-1.64095833929571	0.108129792971091	0.895409611878479	-4.26104002921316	SGCE	no	no	no
0.221503179198987	7.41602396129518	1.64040869861358	0.108244438067431	0.895409611878479	-4.26155119891718	TNNT3	no	no	no
-0.367234750757817	11.1376277127597	-1.64023942651731	0.108279765214229	0.895409611878479	-4.2617085944231	HNRNPA1	no	no	no
-0.529954285119025	9.25829921593759	-1.64008277962068	0.108312465892386	0.895409611878479	-4.26185423849101	MISP	no	no	no
-0.714257032277989	7.62168058390216	-1.63888221459023	0.10856335744799	0.895409611878479	-4.26297009135043	CLIP2	no	no	no
0.397123619533754	6.4988084683619	1.63846967094921	0.108649679763672	0.895409611878479	-4.26335336859475	PTH1R	no	no	no
-0.300095677296396	8.11240816564401	-1.63754276612184	0.108843834165855	0.895409611878479	-4.26421422416969	HIPK1	no	no	no
-0.737672898701308	7.36821228428584	-1.63748628080299	0.108855675058937	0.895409611878479	-4.26426667133745	FGF18	no	no	no
-0.559689149550916	9.78715774303678	-1.63700612495401	0.108956371671819	0.895409611878479	-4.26471243980254	NT5C2	no	no	no
0.403661314210657	9.50496851911073	1.63668961017827	0.109022791748347	0.895409611878479	-4.26500622708681	TTC3	no	no	no
-0.400175972620282	8.17959614898477	-1.63566003278333	0.109239076112611	0.895409611878479	-4.26596154749299	RRN3	no	no	no
-0.590968375046133	8.03731295435716	-1.63540139539963	0.109293463493266	0.895409611878479	-4.26620145218139	BARD1	no	no	no
-0.820103059962639	8.27377962291917	-1.63363373084516	0.109665769253584	0.895409611878479	-4.26784024022408	NAT1	no	no	no
0.236986357507529	6.9390736918027	1.63344625504256	0.109705316231773	0.895409611878479	-4.2680139608445	SPTB	no	no	no
-0.566863823933525	9.31479391548516	-1.63250592644775	0.109903849401519	0.895409611878479	-4.26888504608389	ASAP1	no	no	no
0.562502253352652	7.1453488374358	1.63204226508424	0.110001851154743	0.895409611878479	-4.26931441050923	BRCA1	no	no	no
1.40125258727018	10.8645982450337	1.63201572422563	0.11000746312398	0.895409611878479	-4.26933898506513	GPX3	no	no	no
0.513021484731317	9.55231817348515	1.63116934411109	0.110186550013858	0.895409611878479	-4.27012248539783	PFKL	no	no	no
0.485085253316465	10.6491405504145	1.63104336970823	0.110213225509833	0.895409611878479	-4.27023907182217	KLHDC2	no	no	no
